navId,navType,sourceRowId,name,city,stateCode,countryCode,regionCode,lat,lon,freq,chan,navStatus,nasUseFlag,publicUseFlag,highAltArtccId,lowAltArtccId,legacyNavIdTypeKey,currentPointKey
REC,DME,1267,REVLOC,REVLOC,PA,US,AEA,40.54645916,-78.7470225,114.75,94Y,OPERATIONAL IFR,Y,Y,ZOB,ZOB,POINT:NAVAID:REC:DME,POINT:NAVAID:REC:DME:US:PA:REVLOC
REO,VOR/DME,1268,ROME,ROME,OR,US,ANM,42.59054861,-117.86815194,112.5,72X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:REO:VOR/DME,POINT:NAVAID:REO:VOR/DME:US:OR:ROME
REX,VOR/DME,1269,REYNOSA,REYNOSA,,MX,,26.01063055,-98.23186944,112.4,71X,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:REX:VOR/DME,POINT:NAVAID:REX:VOR/DME:MX::REYNOSA
RFD,DME,1270,ROCKFORD,CHICAGO/ROCKFORD,IL,US,AGL,42.22557772,-89.19927222,110.8,45X,OPERATIONAL IFR,Y,Y,ZAU,ZAU,POINT:NAVAID:RFD:DME,POINT:NAVAID:RFD:DME:US:IL:CHICAGO/ROCKFORD
RG,NDB,1271,REGUE,RED WING,MN,US,AGL,44.59782325,-92.64747994,274,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:RG:NDB,POINT:NAVAID:RG:NDB:US:MN:RED_WING
RH,NDB,1272,ARSHA,RHINELANDER,WI,US,AGL,45.62810147,-89.61886638,272,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:RH:NDB,POINT:NAVAID:RH:NDB:US:WI:RHINELANDER
RHI,VOR/DME,1273,RHINELANDER,RHINELANDER,WI,US,AGL,45.63378908,-89.45778086,115.05,97Y,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:RHI:VOR/DME,POINT:NAVAID:RHI:VOR/DME:US:WI:RHINELANDER
RIC,VORTAC,1274,RICHMOND,RICHMOND,VA,US,AEA,37.5023478,-77.32027622,114.1,88X,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:RIC:VORTAC,POINT:NAVAID:RIC:VORTAC:US:VA:RICHMOND
RID,DME,1275,RICHMOND,RICHMOND,IN,US,AGL,39.75500802,-84.83882877,113.65,83Y,OPERATIONAL RESTRICTED,Y,Y,ZID,ZID,POINT:NAVAID:RID:DME,POINT:NAVAID:RID:DME:US:IN:RICHMOND
RIL,VOR/DME,1276,RIFLE,RIFLE,CO,US,ANM,39.52832177,-107.7196575,113.35,80Y,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:RIL:VOR/DME,POINT:NAVAID:RIL:VOR/DME:US:CO:RIFLE
RIV,TACAN,1277,MARCH,RIVERSIDE,CA,US,AWP,33.90646666,-117.27503888,113,77X,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:RIV:TACAN,POINT:NAVAID:RIV:TACAN:US:CA:RIVERSIDE
RIW,VOR/DME,1278,RIVERTON,RIVERTON,WY,US,ANM,43.06572997,-108.45553447,114.05,87Y,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:RIW:VOR/DME,POINT:NAVAID:RIW:VOR/DME:US:WY:RIVERTON
RKA,VOR/DME,1279,ROCKDALE,ROCKDALE,NY,US,AEA,42.46633055,-75.23922805,112.6,73X,OPERATIONAL IFR,Y,Y,ZBW,ZBW,POINT:NAVAID:RKA:VOR/DME,POINT:NAVAID:RKA:VOR/DME:US:NY:ROCKDALE
RLG,VOR/DME,1280,KREMMLING,KREMMLING,CO,US,ANM,40.0026375,-106.44248816,113.8,85X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:RLG:VOR/DME,POINT:NAVAID:RLG:VOR/DME:US:CO:KREMMLING
RLY,VOR/DME,1281,WORLAND,WORLAND,WY,US,ANM,43.96413833,-107.95084008,114.8,95X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:RLY:VOR/DME,POINT:NAVAID:RLY:VOR/DME:US:WY:WORLAND
RMG,VORTAC,1282,ROME,ROME,GA,US,ASO,34.16256502,-85.11940725,115.4,101X,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:RMG:VORTAC,POINT:NAVAID:RMG:VORTAC:US:GA:ROME
RNB,NDB,1283,RAINBOW,MILLVILLE,NJ,US,AEA,39.41819402,-75.13502116,363,,OPERATIONAL IFR,Y,Y,ZDC,ZDC,POINT:NAVAID:RNB:NDB,POINT:NAVAID:RNB:NDB:US:NJ:MILLVILLE
RND,VORTAC,1284,RANDOLPH,UNIVERSAL CITY,TX,US,ASW,29.51916944,-98.285175,112.3,70X,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:RND:VORTAC,POINT:NAVAID:RND:VORTAC:US:TX:UNIVERSAL_CITY
RNW,NDB,1285,CHOCOWINITY,CHOCOWINITY,NC,US,ASO,35.50965505,-77.10662361,388,,OPERATIONAL IFR,Y,Y,ZDC,ZDC,POINT:NAVAID:RNW:NDB,POINT:NAVAID:RNW:NDB:US:NC:CHOCOWINITY
RO,NDB,1286,TOPAN,ROSWELL,NM,US,ASW,33.36546608,-104.44224536,305,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:RO:NDB,POINT:NAVAID:RO:NDB:US:NM:ROSWELL
ROA,DME,1287,ROANOKE,ROANOKE,VA,US,AEA,37.34346275,-80.07039733,109.4,31X,OPERATIONAL IFR,Y,Y,ZDC,ZDC,POINT:NAVAID:ROA:DME,POINT:NAVAID:ROA:DME:US:VA:ROANOKE
ROB,NDB,1288,ROBINSON,WACO,TX,US,ASW,31.50380572,-97.06958361,400,,OPERATIONAL IFR,Y,Y,ZFW,ZFW,POINT:NAVAID:ROB:NDB,POINT:NAVAID:ROB:NDB:US:TX:WACO
ROC,VOR/DME,1289,ROCHESTER,ROCHESTER,NY,US,AEA,43.11795933,-77.67279475,110,37X,OPERATIONAL IFR,Y,Y,ZOB,ZOB,POINT:NAVAID:ROC:VOR/DME,POINT:NAVAID:ROC:VOR/DME:US:NY:ROCHESTER
ROD,VORTAC,1290,ROSEWOOD,ROSEWOOD,OH,US,AGL,40.28780083,-84.04309641,117.5,122X,OPERATIONAL RESTRICTED,Y,Y,ZID,ZID,POINT:NAVAID:ROD:VORTAC,POINT:NAVAID:ROD:VORTAC:US:OH:ROSEWOOD
ROR,NDB/DME,1291,KOROR,BABELTHUAP ISLAND,,PW,,7.36875616,134.55035894,371,104X,OPERATIONAL RESTRICTED,Y,Y,,,POINT:NAVAID:ROR:NDB/DME,POINT:NAVAID:ROR:NDB/DME:PW::BABELTHUAP_ISLAND
ROX,DME,1292,ROSEAU,ROSEAU,MN,US,AGL,48.85481388,-95.69380833,115.25,99Y,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:ROX:DME,POINT:NAVAID:ROX:DME:US:MN:ROSEAU
RP,NDB,1293,WICKR,RICE LAKE,WI,US,AGL,45.31800386,-91.80259491,221,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:RP:NDB,POINT:NAVAID:RP:NDB:US:WI:RICE_LAKE
RQR,VOR/DME,1294,RESERVE,RESERVE,LA,US,ASW,30.08750013,-90.58862525,110.8,45X,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:RQR:VOR/DME,POINT:NAVAID:RQR:VOR/DME:US:LA:RESERVE
RQY,NDB,1295,RANDOLPH COUNTY,ELKINS,WV,US,AEA,38.89394363,-79.859415,284,,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:RQY:NDB,POINT:NAVAID:RQY:NDB:US:WV:ELKINS
RQZ,VORTAC,1296,ROCKET,HUNTSVILLE,AL,US,ASO,34.79723908,-86.63384655,112.2,59X,OPERATIONAL RESTRICTED,Y,Y,ZTL,ZME,POINT:NAVAID:RQZ:VORTAC,POINT:NAVAID:RQZ:VORTAC:US:AL:HUNTSVILLE
RRS,VORTAC,1297,WIREGRASS,DOTHAN,AL,US,ASO,31.28458733,-85.43120969,111.6,53X,OPERATIONAL RESTRICTED,Y,Y,ZJX,ZJX,POINT:NAVAID:RRS:VORTAC,POINT:NAVAID:RRS:VORTAC:US:AL:DOTHAN
RSG,VORTAC,1298,ROCKSPRINGS,ROCKSPRINGS,TX,US,ASW,30.01460208,-100.29984505,114.55,92Y,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:RSG:VORTAC,POINT:NAVAID:RSG:VORTAC:US:TX:ROCKSPRINGS
RSK,VORTAC,1299,RATTLESNAKE,FARMINGTON,NM,US,ASW,36.74839255,-108.09889877,115.3,100X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:RSK:VORTAC,POINT:NAVAID:RSK:VORTAC:US:NM:FARMINGTON
RST,VOR/DME,1300,ROCHESTER,ROCHESTER,MN,US,AGL,43.7829028,-92.59696,112,57X,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:RST:VOR/DME,POINT:NAVAID:RST:VOR/DME:US:MN:ROCHESTER
RSW,VORTAC,1301,LEE COUNTY,FORT MYERS,FL,US,ASO,26.52988669,-81.7757685,114.15,88Y,OPERATIONAL RESTRICTED,Y,Y,ZMA,ZMA,POINT:NAVAID:RSW:VORTAC,POINT:NAVAID:RSW:VORTAC:US:FL:FORT_MYERS
RU,NDB,1302,GARYS,AUSTIN,TX,US,ASW,29.95864113,-97.94900233,272,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:RU:NDB,POINT:NAVAID:RU:NDB:US:TX:AUSTIN
RU,NDB,1303,ROVDY,SALISBURY,NC,US,ASO,35.73312258,-80.48956538,275,,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:RU:NDB,POINT:NAVAID:RU:NDB:US:NC:SALISBURY
RUE,NDB,1304,RUSSELLVILLE,RUSSELLVILLE,AR,US,ASW,35.25708227,-93.09460486,379,,OPERATIONAL RESTRICTED,Y,Y,ZME,ZME,POINT:NAVAID:RUE:NDB,POINT:NAVAID:RUE:NDB:US:AR:RUSSELLVILLE
RUT,DME,1305,RUTLAND,RUTLAND,VT,US,ANE,43.52677036,-72.95072236,111,47X,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZBW,POINT:NAVAID:RUT:DME,POINT:NAVAID:RUT:DME:US:VT:RUTLAND
RWF,VOR/DME,1306,REDWOOD FALLS,REDWOOD FALLS,MN,US,AGL,44.46727372,-95.12822988,113.3,80X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:RWF:VOR/DME,POINT:NAVAID:RWF:VOR/DME:US:MN:REDWOOD_FALLS
RWO,NDB,1307,WOODY ISLAND,KODIAK,AK,US,AAL,57.77481602,-152.32458661,394,,OPERATIONAL IFR,Y,Y,ZAN,ZAN,POINT:NAVAID:RWO:NDB,POINT:NAVAID:RWO:NDB:US:AK:KODIAK
RYD,NDB,1308,REYNOLDS,GREEN COVE SPRINGS,FL,US,ASO,29.96691666,-81.65766666,338,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:RYD:NDB,POINT:NAVAID:RYD:NDB:US:FL:GREEN_COVE_SPRINGS
RYN,NDB,1309,RYAN,TUCSON,AZ,US,AWP,32.13878802,-111.16149569,338,,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:RYN:NDB,POINT:NAVAID:RYN:NDB:US:AZ:TUCSON
RYV,NDB,1310,ROCK RIVER,WATERTOWN,WI,US,AGL,43.17367108,-88.72528041,371,,OPERATIONAL IFR,Y,Y,ZAU,ZAU,POINT:NAVAID:RYV:NDB,POINT:NAVAID:RYV:NDB:US:WI:WATERTOWN
RZC,VORTAC,1311,RAZORBACK,FAYETTEVILLE,AR,US,ASW,36.24642652,-94.12139058,116.4,111X,OPERATIONAL RESTRICTED,Y,Y,ZME,ZME,POINT:NAVAID:RZC:VORTAC,POINT:NAVAID:RZC:VORTAC:US:AR:FAYETTEVILLE
RZN,DME,1312,SIREN,SIREN,WI,US,AGL,45.82044486,-92.37451561,109.4,31X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:RZN:DME,POINT:NAVAID:RZN:DME:US:WI:SIREN
RZS,VORTAC,1313,SAN MARCUS,SANTA BARBARA,CA,US,AWP,34.50953197,-119.77098813,114.9,96X,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:RZS:VORTAC,POINT:NAVAID:RZS:VORTAC:US:CA:SANTA_BARBARA
SAC,VORTAC,1314,SACRAMENTO,SACRAMENTO,CA,US,AWP,38.4437393,-121.55165286,115.2,99X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:SAC:VORTAC,POINT:NAVAID:SAC:VORTAC:US:CA:SACRAMENTO
SAC,VOT,1315,SACRAMENTO EXECUTIVE,SACRAMENTO,CA,US,AWP,38.50972222,-121.49444444,111.4,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SAC:VOT,POINT:NAVAID:SAC:VOT:US:CA:SACRAMENTO
SAE,VOR/DME,1316,SEARLE,OGALLALA,NE,US,ACE,41.11910313,-101.77605591,110.2,39X,OPERATIONAL IFR,Y,Y,ZDV,ZDV,POINT:NAVAID:SAE:VOR/DME,POINT:NAVAID:SAE:VOR/DME:US:NE:OGALLALA
SAF,VORTAC,1317,SANTA FE,SANTA FE,NM,US,ASW,35.54054097,-106.06493572,110.6,43X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:SAF:VORTAC,POINT:NAVAID:SAF:VORTAC:US:NM:SANTA_FE
SAK,NDB,1318,SMITH LAKE,KALISPELL,MT,US,ANM,48.10828777,-114.46124444,515,,OPERATIONAL IFR,Y,Y,ZLC,ZLC,POINT:NAVAID:SAK:NDB,POINT:NAVAID:SAK:NDB:US:MT:KALISPELL
SAM,DME,1319,SAMSVILLE,SAMSVILLE,IL,US,AGL,38.48518805,-88.08580638,114.15,88Y,OPERATIONAL IFR,Y,Y,ZID,ZID,POINT:NAVAID:SAM:DME,POINT:NAVAID:SAM:DME:US:IL:SAMSVILLE
SAN,VOT,1320,MOUNT SOLEDAD,SAN DIEGO,CA,US,AWP,32.83976944,-117.25281388,109,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:SAN:VOT,POINT:NAVAID:SAN:VOT:US:CA:SAN_DIEGO
SAT,VORTAC,1321,SAN ANTONIO,SAN ANTONIO,TX,US,ASW,29.64403,-98.4613158,116.8,115X,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:SAT:VORTAC,POINT:NAVAID:SAT:VORTAC:US:TX:SAN_ANTONIO
SAT,VOT,1322,SAN ANTONIO,SAN ANTONIO,TX,US,ASW,29.53361944,-98.46998888,110.4,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:SAT:VOT,POINT:NAVAID:SAT:VOT:US:TX:SAN_ANTONIO
SAU,VOR/DME,1323,SAUSALITO,SAUSALITO,CA,US,AWP,37.85533416,-122.52275222,116.2,109X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:SAU:VOR/DME,POINT:NAVAID:SAU:VOR/DME:US:CA:SAUSALITO
SAV,VORTAC,1324,SAVANNAH,SAVANNAH,GA,US,ASO,32.1462675,-81.19910555,115.95,106Y,OPERATIONAL RESTRICTED,Y,Y,ZJX,ZJX,POINT:NAVAID:SAV:VORTAC,POINT:NAVAID:SAV:VORTAC:US:GA:SAVANNAH
SAW,VOR/DME,1325,SAWYER,MARQUETTE,MI,US,AGL,46.35892325,-87.39742183,117.1,118X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:SAW:VOR/DME,POINT:NAVAID:SAW:VOR/DME:US:MI:MARQUETTE
SAX,VORTAC,1326,SPARTA,SPARTA,NJ,US,AEA,41.06754127,-74.53830816,115.7,104X,OPERATIONAL RESTRICTED,Y,Y,ZNY,ZNY,POINT:NAVAID:SAX:VORTAC,POINT:NAVAID:SAX:VORTAC:US:NJ:SPARTA
SB,NDB,1327,PETIS,SAN BERNARDINO,CA,US,AWP,34.05647197,-117.36611413,397,,OPERATIONAL IFR,Y,Y,ZLA,ZLA,POINT:NAVAID:SB:NDB,POINT:NAVAID:SB:NDB:US:CA:SAN_BERNARDINO
SB,NDB,1328,MISHA,SOUTH BEND,IN,US,AGL,41.70563941,-86.21898433,341,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SB:NDB,POINT:NAVAID:SB:NDB:US:IN:SOUTH_BEND
SBI,VOR/DME,1329,SABINE PASS,SABINE PASS,TX,US,ASW,29.68671972,-94.03797861,115.4,101X,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:SBI:VOR/DME,POINT:NAVAID:SBI:VOR/DME:US:TX:SABINE_PASS
SBJ,VOR/DME,1330,SOLBERG,SOLBERG,NJ,US,AEA,40.58304425,-74.74179144,112.9,76X,OPERATIONAL RESTRICTED,N,Y,ZNY,ZNY,POINT:NAVAID:SBJ:VOR/DME,POINT:NAVAID:SBJ:VOR/DME:US:NJ:SOLBERG
SBV,VORTAC,1331,SOUTH BOSTON,SOUTH BOSTON,VA,US,AEA,36.67503858,-79.01449916,110.4,41X,OPERATIONAL IFR,Y,Y,ZDC,ZDC,POINT:NAVAID:SBV:VORTAC,POINT:NAVAID:SBV:VORTAC:US:VA:SOUTH_BOSTON
SBY,TACAN,1332,SALISBURY,SALISBURY,MD,US,AEA,38.34500558,-75.51057427,111.2,49X,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:SBY:TACAN,POINT:NAVAID:SBY:TACAN:US:MD:SALISBURY
SCB,VOR/DME,1333,SCRIBNER,SCRIBNER,NE,US,ACE,41.60475363,-96.62883716,111,47X,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:SCB:VOR/DME,POINT:NAVAID:SCB:VOR/DME:US:NE:SCRIBNER
SCC,VOR/DME,1334,DEADHORSE,DEADHORSE,AK,US,AAL,70.19919838,-148.41615955,113.9,86X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:SCC:VOR/DME,POINT:NAVAID:SCC:VOR/DME:US:AK:DEADHORSE
SCG,NDB,1335,SCOTT,CRANE LAKE,MN,US,AGL,48.25990472,-92.47460166,385,,OPERATIONAL VFR ONLY,Y,Y,ZMP,ZMP,POINT:NAVAID:SCG:NDB,POINT:NAVAID:SCG:NDB:US:MN:CRANE_LAKE
SDF,VOT,1336,LOUISVILLE STANDIFD,LOUISVILLE,KY,US,ASO,38.18765555,-85.73758611,111,,OPERATIONAL RESTRICTED,N,Y,,,POINT:NAVAID:SDF:VOT,POINT:NAVAID:SDF:VOT:US:KY:LOUISVILLE
SDO,VORTAC,1337,SOD HOUSE,SOD HOUSE,NV,US,AWP,41.40705555,-118.03472222,111.45,51Y,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:SDO:VORTAC,POINT:NAVAID:SDO:VORTAC:US:NV:SOD_HOUSE
SDZ,VORTAC,1338,SANDHILLS,SOUTHERN PINES,NC,US,ASO,35.21548077,-79.5879368,111.8,55X,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:SDZ:VORTAC,POINT:NAVAID:SDZ:VORTAC:US:NC:SOUTHERN_PINES
SE,NDB,1339,POLLK,SELMA,AL,US,ASO,32.26982455,-86.92755005,344,,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:SE:NDB,POINT:NAVAID:SE:NDB:US:AL:SELMA
SEA,VORTAC,1340,SEATTLE,SEATTLE,WA,US,ANM,47.43537316,-122.30961611,116.8,115X,OPERATIONAL RESTRICTED,Y,Y,ZSE,ZSE,POINT:NAVAID:SEA:VORTAC,POINT:NAVAID:SEA:VORTAC:US:WA:SEATTLE
SEA,VOT,1341,SEATTLE-TACOMA,SEATTLE,WA,US,ANM,47.45555555,-122.30138888,117.5,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SEA:VOT,POINT:NAVAID:SEA:VOT:US:WA:SEATTLE
SEE,VOT,1342,GILLESPIE FIELD,SAN DIEGO/EL CAJON,CA,US,AWP,32.8253275,-116.97447194,110,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:SEE:VOT,POINT:NAVAID:SEE:VOT:US:CA:SAN_DIEGO/EL_CAJON
SEG,VOR/DME,1343,SELINSGROVE,SELINSGROVE,PA,US,AEA,40.79085919,-76.88404152,110.4,41X,OPERATIONAL RESTRICTED,Y,Y,ZNY,ZNY,POINT:NAVAID:SEG:VOR/DME,POINT:NAVAID:SEG:VOR/DME:US:PA:SELINSGROVE
SEY,VOR/DME,1344,SANDY POINT,BLOCK ISLAND,RI,US,ANE,41.16743611,-71.57608611,117.8,125X,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZBW,POINT:NAVAID:SEY:VOR/DME,POINT:NAVAID:SEY:VOR/DME:US:RI:BLOCK_ISLAND
SFF,VOT,1345,SPOKANE/FELTS FIELD,SPOKANE,WA,US,ANM,47.68045,-117.31993333,114,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:SFF:VOT,POINT:NAVAID:SFF:VOT:US:WA:SPOKANE
SFK,VOR/DME,1346,STONYFORK,STONYFORK,PA,US,AEA,41.69525319,-77.41990577,108.6,23X,OPERATIONAL IFR,Y,Y,ZNY,ZNY,POINT:NAVAID:SFK:VOR/DME,POINT:NAVAID:SFK:VOR/DME:US:PA:STONYFORK
SFL,VORTAC,1347,SALT FLAT,SALT FLAT,TX,US,ASW,31.74811583,-105.08681,113.5,82X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:SFL:VORTAC,POINT:NAVAID:SFL:VORTAC:US:TX:SALT_FLAT
SFO,VOR/DME,1348,SAN FRANCISCO,SAN FRANCISCO,CA,US,AWP,37.61948513,-122.37389347,115.8,105X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:SFO:VOR/DME,POINT:NAVAID:SFO:VOR/DME:US:CA:SAN_FRANCISCO
SFO,VOT,1349,SAN FRANCISCO,SAN FRANCISCO,CA,US,AWP,37.62031583,-122.3656463,111,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:SFO:VOT,POINT:NAVAID:SFO:VOT:US:CA:SAN_FRANCISCO
SG,NDB,1350,DEPRE,GREEN BAY,WI,US,AGL,44.39851905,-88.13275941,332,,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:SG:NDB,POINT:NAVAID:SG:NDB:US:WI:GREEN_BAY
SGD,VORTAC,1351,SCAGGS ISLAND,NAPA,CA,US,AWP,38.17936216,-122.37315261,112.1,58X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:SGD:VORTAC,POINT:NAVAID:SGD:VORTAC:US:CA:NAPA
SGF,VORTAC,1352,SPRINGFIELD,SPRINGFIELD,MO,US,ACE,37.35594713,-93.33404452,116.9,116X,OPERATIONAL RESTRICTED,Y,Y,ZKC,ZKC,POINT:NAVAID:SGF:VORTAC,POINT:NAVAID:SGF:VORTAC:US:MO:SPRINGFIELD
SGH,DME,1353,SPRINGFIELD,SPRINGFIELD,OH,US,AGL,39.83654091,-83.84495547,113.2,79X,OPERATIONAL RESTRICTED,Y,Y,ZID,ZID,POINT:NAVAID:SGH:DME,POINT:NAVAID:SGH:DME:US:OH:SPRINGFIELD
SGJ,VOR/DME,1354,ST AUGUSTINE,ST AUGUSTINE,FL,US,ASO,29.95672988,-81.33021466,109.4,31X,OPERATIONAL IFR,Y,Y,ZJX,ZJX,POINT:NAVAID:SGJ:VOR/DME,POINT:NAVAID:SGJ:VOR/DME:US:FL:ST_AUGUSTINE
SH,NDB,1355,STAUT,STAUNTON/WAYNESBORO/HARRISONBURG,VA,US,AEA,38.20179888,-78.95731125,375,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SH:NDB,POINT:NAVAID:SH:NDB:US:VA:STAUNTON/WAYNESBORO/HARRISONBURG
SHB,VOR/DME,1356,SHELBYVILLE,SHELBYVILLE,IN,US,AGL,39.63254236,-85.82431633,116.15,108Y,OPERATIONAL RESTRICTED,Y,Y,ZID,ZID,POINT:NAVAID:SHB:VOR/DME,POINT:NAVAID:SHB:VOR/DME:US:IN:SHELBYVILLE
SHP,TACAN,1357,SHEPPARD,WICHITA FALLS,TX,US,ASW,33.98271111,-98.48767222,110.8,45X,OPERATIONAL RESTRICTED,Y,Y,ZFW,ZFW,POINT:NAVAID:SHP:TACAN,POINT:NAVAID:SHP:TACAN:US:TX:WICHITA_FALLS
SHR,VOR/DME,1358,SHERIDAN,SHERIDAN,WY,US,ANM,44.84229997,-107.06110027,113.55,82Y,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:SHR:VOR/DME,POINT:NAVAID:SHR:VOR/DME:US:WY:SHERIDAN
SHV,VOT,1359,SHREVEPORT,SHREVEPORT,LA,US,ASW,32.4475,-93.83638888,108.2,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SHV:VOT,POINT:NAVAID:SHV:VOT:US:LA:SHREVEPORT
SHY,VOR/DME,1360,SUNSHINE,KAISER,MO,US,ACE,38.0406168,-92.60241202,108.4,21X,OPERATIONAL RESTRICTED,Y,Y,ZKC,ZKC,POINT:NAVAID:SHY:VOR/DME,POINT:NAVAID:SHY:VOR/DME:US:MO:KAISER
SIE,VORTAC,1361,SEA ISLE,SEA ISLE,NJ,US,AEA,39.095509,-74.80034394,114.8,95X,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:SIE:VORTAC,POINT:NAVAID:SIE:VORTAC:US:NJ:SEA_ISLE
SIF,NDB,1362,SLAMMER,REIDSVILLE,NC,US,ASO,36.38170522,-79.7627828,423,,OPERATIONAL IFR,Y,Y,ZDC,ZDC,POINT:NAVAID:SIF:NDB,POINT:NAVAID:SIF:NDB:US:NC:REIDSVILLE
SJ,NDB,1363,WOOLE,SAN ANGELO,TX,US,ASW,31.27973591,-100.57623113,356,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SJ:NDB,POINT:NAVAID:SJ:NDB:US:TX:SAN_ANGELO
SJ,NDB,1364,PATTY,SAN JUAN,PR,US,ASO,18.40890894,-66.08955838,330,,OPERATIONAL IFR,Y,Y,ZSU,ZSU,POINT:NAVAID:SJ:NDB,POINT:NAVAID:SJ:NDB:US:PR:SAN_JUAN
SJC,VOR/DME,1365,SAN JOSE,SAN JOSE,CA,US,AWP,37.37471216,-121.94466858,114.1,88X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:SJC:VOR/DME,POINT:NAVAID:SJC:VOR/DME:US:CA:SAN_JOSE
SJI,VORTAC,1366,SEMMES,MOBILE,AL,US,ASO,30.72597991,-88.359294,115.3,100X,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:SJI:VORTAC,POINT:NAVAID:SJI:VORTAC:US:AL:MOBILE
SJN,VORTAC,1367,ST JOHNS,ST JOHNS,AZ,US,AWP,34.42404166,-109.14353055,112.3,70X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:SJN:VORTAC,POINT:NAVAID:SJN:VORTAC:US:AZ:ST_JOHNS
